path,ext,size,outcome,detail
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201208270000a.dat,.dat,2150231,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201208280000a.T00,.t00,601095,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201208280000a.dat,.dat,2112635,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201208290000a.T00,.t00,601684,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201208290000a.dat,.dat,2157668,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201208300000a.T00,.t00,603481,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201208300000a.dat,.dat,2137964,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201208310000a.T00,.t00,604988,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201208310000a.dat,.dat,2143595,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201209010000a.T00,.t00,601199,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201209010000a.dat,.dat,2170615,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201209020000a.T00,.t00,611362,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201209020000a.dat,.dat,2158272,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201209030000a.T00,.t00,600489,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201209030000a.dat,.dat,2159766,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201209040000a.T00,.t00,599760,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201209040000a.dat,.dat,2155303,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201209050000a.T00,.t00,598606,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201209050000a.dat,.dat,2153724,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201209060000a.T00,.t00,597776,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201209060000a.dat,.dat,2138515,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201209070000a.T00,.t00,599244,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201209070000a.dat,.dat,2181695,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201209080000a.T00,.t00,598956,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201209080000a.dat,.dat,2177801,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201209090000a.T00,.t00,600249,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201209090000a.dat,.dat,2158996,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201209100000a.T00,.t00,596862,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201209100000a.dat,.dat,2115880,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201209110000a.T00,.t00,584217,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201209110000a.dat,.dat,2127414,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201209120000a.T00,.t00,588406,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201209120000a.dat,.dat,2057760,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201209130000a.T00,.t00,587919,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201209130000a.dat,.dat,2098895,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201209140000a.T00,.t00,597078,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201209140000a.dat,.dat,2160929,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201209150000a.T00,.t00,599116,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201209150000a.dat,.dat,2180535,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201209160000a.T00,.t00,600521,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201209160000a.dat,.dat,2136722,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201209170000a.T00,.t00,605877,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201209170000a.dat,.dat,2135374,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201209180000a.T00,.t00,605204,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201209180000a.dat,.dat,2177809,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201209190000a.T00,.t00,602905,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201209190000a.dat,.dat,2185642,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201209200000a.T00,.t00,600016,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201209200000a.dat,.dat,2172755,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201209210000a.T00,.t00,612048,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201209210000a.dat,.dat,2151236,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201209220000a.T00,.t00,600265,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201209220000a.dat,.dat,2185755,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201209230000a.T00,.t00,608043,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201209230000a.dat,.dat,2162659,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201209240000a.T00,.t00,605797,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201209240000a.dat,.dat,2163711,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201209250000a.T00,.t00,600585,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201209250000a.dat,.dat,2124374,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201209260000a.T00,.t00,609697,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201209260000a.dat,.dat,2131871,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201209270000a.T00,.t00,601585,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201209270000a.dat,.dat,2128220,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201209280000a.T00,.t00,608964,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201209280000a.dat,.dat,2161652,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201209290000a.T00,.t00,608742,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201209290000a.dat,.dat,2171691,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201209300000a.T00,.t00,603885,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201209300000a.dat,.dat,2190428,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201210010000a.T00,.t00,598976,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201210010000a.dat,.dat,2165264,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201210020000a.T00,.t00,608734,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201210020000a.dat,.dat,2138920,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201210030000a.T00,.t00,604942,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201210030000a.dat,.dat,2199907,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201210040000a.T00,.t00,603296,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201210040000a.dat,.dat,2176845,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201210050000a.T00,.t00,600883,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201210050000a.dat,.dat,2148455,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201210060000a.T00,.t00,601522,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201210060000a.dat,.dat,2131680,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201210070000a.T00,.t00,587170,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201210070000a.dat,.dat,2135291,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201210080000a.T00,.t00,587918,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201210080000a.dat,.dat,2136776,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201210090000a.T00,.t00,587409,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201210090000a.dat,.dat,2106707,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201210100000a.T00,.t00,586349,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201210100000a.dat,.dat,2129620,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201210110000a.T00,.t00,589715,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201210110000a.dat,.dat,2084855,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201210120000a.T00,.t00,588367,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201210120000a.dat,.dat,2120905,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201210130000a.T00,.t00,586790,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201210130000a.dat,.dat,2097428,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201210140000a.T00,.t00,303104,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201210140000a.dat,.dat,1088633,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201210150000a.T00,.t00,589405,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201210150000a.dat,.dat,2110979,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201210160000a.T00,.t00,592681,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201210160000a.dat,.dat,2052518,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201210170000a.T00,.t00,588712,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201210170000a.dat,.dat,2076967,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201210180000a.T00,.t00,592489,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201210180000a.dat,.dat,2101467,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201210190000a.T00,.t00,592915,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201210190000a.dat,.dat,2092608,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201210200000a.T00,.t00,587459,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201210200000a.dat,.dat,2087279,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201210210000a.T00,.t00,585636,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201210210000a.dat,.dat,2105399,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201210220000a.T00,.t00,586456,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201210220000a.dat,.dat,2089770,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201210230000a.T00,.t00,586606,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201210230000a.dat,.dat,2091595,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201210240000a.T00,.t00,587775,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201210240000a.dat,.dat,2047103,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201210250000a.T00,.t00,590005,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201210250000a.dat,.dat,2073931,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201210260000a.T00,.t00,587923,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201210260000a.dat,.dat,2087130,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201210270000a.T00,.t00,585969,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201210270000a.dat,.dat,2134917,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201210280000a.T00,.t00,586327,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201210280000a.dat,.dat,2067878,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201210290000a.T00,.t00,587736,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201210290000a.dat,.dat,2098823,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201210300000a.T00,.t00,593252,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201210300000a.dat,.dat,2107482,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201210310000a.T00,.t00,591842,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201210310000a.dat,.dat,2122719,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201211010000a.T00,.t00,587013,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201211010000a.dat,.dat,2104915,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201211020000a.T00,.t00,587849,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201211020000a.dat,.dat,2075283,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201211030000a.T00,.t00,589406,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201211030000a.dat,.dat,2134650,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201211040000a.T00,.t00,586498,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201211040000a.dat,.dat,2101179,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201211050000a.T00,.t00,587416,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201211050000a.dat,.dat,2093069,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201211060000a.T00,.t00,588371,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201211060000a.dat,.dat,2099742,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201211070000a.T00,.t00,586131,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201211070000a.dat,.dat,2113551,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201211080000a.T00,.t00,585890,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201211080000a.dat,.dat,2128850,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201211090000a.T00,.t00,586494,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201211090000a.dat,.dat,2111974,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201211100000a.T00,.t00,587361,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201211100000a.dat,.dat,2073544,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201211110000a.T00,.t00,585467,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201211110000a.dat,.dat,2089287,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201211120000a.T00,.t00,585066,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201211120000a.dat,.dat,2101222,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201211130000a.T00,.t00,581164,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201211130000a.dat,.dat,2086259,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201211140000a.T00,.t00,598436,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201211140000a.dat,.dat,2141461,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201211150000a.T00,.t00,596875,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201211150000a.dat,.dat,2158810,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201211160000a.T00,.t00,598562,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201211160000a.dat,.dat,2176161,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201211170000a.T00,.t00,598035,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201211170000a.dat,.dat,2190219,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201211180000a.T00,.t00,598926,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201211180000a.dat,.dat,2175421,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201211190000a.T00,.t00,600270,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201211190000a.dat,.dat,2175960,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201211200000a.T00,.t00,605896,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201211200000a.dat,.dat,2152687,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201211210000a.T00,.t00,592798,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201211210000a.dat,.dat,2172692,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201211220000a.T00,.t00,601337,ok,
/srv/gnss-archive/legacy/RECOVERED_SEAGATE_W2A0W9T2_DATA0/RAW/2012/BAGU/BAGU201211220000a.dat,.dat,2181405,ok,
